Action,Comedy,Documentary,Drama,Family,Horror,Romance,Thriller
0.0763819567932,0.309377622203,0.000602216811525,0.106979894515,0.0475777217144,0.135297011549,0.159552975718,0.164230600697
0.0703881782392,0.17115804063,0.00612242613002,0.256223652208,0.0460538992025,0.0694015664181,0.222701926238,0.157950310934
0.116295768684,0.0730804758423,0.0019018396795,0.417345339081,0.0217546986024,0.0200883409334,0.274063365431,0.075470171747
0.0972282257172,0.0488788387348,0.00106323866503,0.552998161943,0.0105397433455,0.0202539604801,0.192786548662,0.0762512824523
0.021187277,0.0269543765041,0.762066895062,0.0323431761721,0.102792330996,0.0242348422898,0.0183178910537,0.0121032109226
0.162912683473,0.211918437598,0.110853221242,0.112362258355,0.0533579074142,0.164579740367,0.0786643380534,0.105351413498
0.15811359388,0.0615400172575,0.00118880505061,0.40759625683,0.0373131707762,0.0560525871267,0.160398608197,0.117796960882
0.231430271665,0.235445309543,0.0171260716188,0.098421766388,0.0297700488725,0.0558151288274,0.269122496636,0.0628689064488
0.0793862192082,0.296069317782,0.000170579975178,0.0603086448243,0.248642873133,0.0957939555892,0.120421854827,0.0992065546616
0.331323997575,0.128160597785,0.0104716341706,0.128379421876,0.0412387879375,0.0465647514249,0.232257822905,0.081602986327
0.0917248445071,0.215306355152,0.0934525300235,0.0909951863487,0.394709100605,0.0625204690666,0.0313186759318,0.0199728383649
0.421144690408,0.00946531761684,0.0,0.334995625233,0.00523923346515,0.0114516235579,0.0648181869239,0.152885322796
0.155492738313,0.0650616869116,0.00163817327747,0.248920316522,0.029086033282,0.0873547949766,0.269087612586,0.143358644131
0.117436414341,0.186896610335,0.00012854982204,0.0674640418347,0.0819081637414,0.321244995134,0.0518794982968,0.173041726495
0.1547950691,0.228492831807,0.000233148544021,0.062892699926,0.0840460344953,0.269053173897,0.0583704294683,0.142116612763
0.148646377588,0.188771075252,9.83652021665e-05,0.0835145100823,0.0675638181539,0.260477894118,0.0472662016189,0.203661757984
0.276859777711,0.0677252561401,5.21240105514e-05,0.0760697120356,0.0245370871385,0.233649326056,0.100291096613,0.220815620295
0.0284884891249,0.0292715541056,0.850898989843,0.0247595508165,0.0293479101788,0.00972258789363,0.0167812237671,0.0107296942702
0.30687929868,0.129773738922,0.00188714020962,0.177622443314,0.0542177281005,0.017096163128,0.124055811299,0.188467676347
0.0964588593454,0.207404583714,0.0088557491607,0.169876269156,0.161907058205,0.0688339043009,0.174200515853,0.112463060265
0.312845586666,0.184096380865,0.0,0.0568497819269,0.13663191898,0.104367099162,0.0659640737929,0.139245158607
0.020879482423,0.117425958091,0.0612252379633,0.0501446876428,0.741636065743,0.00203110617386,0.00629036015671,0.000367101805888
0.0968214146919,0.340174831772,0.000466473436779,0.106976233915,0.0289053687419,0.0484037681261,0.179021335253,0.199230574063
0.0724435678438,0.156162952343,0.000792146779052,0.118532439363,0.0846338180262,0.232454598197,0.138381811814,0.196598665635
0.124496455909,0.138322852701,0.151870463072,0.20661205446,0.035970207783,0.077344539359,0.178337888808,0.0870455379076
0.0612314536469,0.0895991352035,0.0116548905437,0.228776715441,0.04652361048,0.202820357399,0.190477731069,0.168916106217
0.149428871921,0.0503563795903,0.0164839072312,0.0598922230342,0.599718643179,0.0174801107187,0.0808988899864,0.0257409743395
0.109698959835,0.0669226127953,0.000559345061026,0.090414762946,0.0901142034723,0.281305528643,0.091226022361,0.269758564887
0.122112795413,0.276635003269,3.01846198738e-05,0.0996104583662,0.0931819370421,0.18572012796,0.0809093361811,0.141800157149
0.118214513669,0.083655671891,0.000730317133461,0.292114052421,0.0221044052159,0.0374105829819,0.282765938994,0.163004517694
0.0789077817305,0.138962899403,0.000650390277309,0.213112646331,0.0481833348364,0.0731788210117,0.250803220147,0.196200906263
0.17982257075,0.0580918413555,0.00082402989171,0.309883479712,0.0110071896752,0.0290666666087,0.308810237986,0.102493984021
0.193223970739,0.130765581777,0.048367625055,0.163577810543,0.0520529235658,0.196350911374,0.1328022955,0.0828588814455
0.0811300298828,0.29821818081,0.00105667168015,0.140836182868,0.0868605995067,0.08989509027,0.170828510515,0.131174734467
0.0609537240823,0.0867874849781,0.00754812806905,0.446378565419,0.0175484462128,0.0266859709438,0.269349498092,0.0847481822037
0.190159755979,0.161078120727,0.0370344598079,0.0902515857886,0.0494412464434,0.291343533855,0.0614558806305,0.119235416768
0.0541158345529,0.0896144490873,0.000989933222116,0.0870612942095,0.0684321835955,0.476307141266,0.0750262540414,0.148452910025
0.536513103467,0.00231408072977,0.0,0.243356260796,0.00027964601376,0.000325779978697,0.0540697800611,0.163141348954
0.107430329938,0.124534284086,0.000586620632903,0.156065912515,0.0387652983459,0.0858029911039,0.194564788849,0.29224977453
0.0978491589629,0.106951928599,0.00306019585749,0.137378572376,0.0761229112525,0.236756116219,0.140162809291,0.201718307442
0.0899615810293,0.298493479296,0.000490915407573,0.111297186298,0.0939226509468,0.0714408830305,0.169088928038,0.165304375954
0.089213528403,0.0905639952901,0.00938059871815,0.10024863383,0.213898527707,0.290831145614,0.122080854573,0.0837827158644
0.0755284086795,0.147562717431,0.00914434893196,0.0163026746385,0.689969358725,0.0282107104594,0.0225094908293,0.0107722903054
0.0738734229274,0.284111261858,0.000475518601999,0.123263665003,0.109666861407,0.0999636751107,0.17072810737,0.137917487721
0.206617907045,0.126913025216,0.000280414731209,0.387498964358,0.0129773435158,0.0551798407631,0.0807394843957,0.129793019975
0.490300494299,0.0761387401741,0.0,0.0900855836485,0.0508719435869,0.0279754158534,0.0713544369037,0.193273385535
0.0912534321846,0.254552961584,0.000124294830583,0.045885292065,0.334611910618,0.0906968638666,0.10423758595,0.0786376589
0.244025189026,0.230041663017,0.0,0.0835714453465,0.0565986118155,0.134022685657,0.0670341533942,0.184706251744
0.0784093894803,0.185897870925,0.000576225558801,0.191403341645,0.0574971731,0.0748860943653,0.245320607916,0.16600929701
0.213758948814,0.0648802241302,0.00526355269946,0.0450203836624,0.512947634777,0.0905547674263,0.0184159375416,0.0491585509494
0.329456892814,0.0954111129422,0.000221665214665,0.073190628536,0.0138412932868,0.288334077229,0.046262900884,0.153281429093
0.15990329469,0.250302441395,0.0,0.155239178687,0.0752901218399,0.087611887926,0.119088603309,0.152564472152
0.0737255994559,0.201415366416,0.000751600127984,0.197472202923,0.0625204505812,0.0580778576464,0.234538018591,0.171498904259
0.0966661128952,0.176278723891,0.275587478791,0.153539076626,0.0470293440604,0.0700449197623,0.0885897876915,0.0922645562825
0.18524701234,0.0897112307017,6.50600743217e-05,0.0983236382437,0.103840017064,0.233755260262,0.100803007161,0.188254774153
0.23712161817,0.140993353073,0.0176363210523,0.0649273434952,0.19100821425,0.200090673518,0.0440695506503,0.104152925791
0.185312963721,0.242539159761,0.000218382167369,0.0886849241858,0.118018362288,0.0479406818103,0.150057781218,0.167227744849
0.140461684523,0.239651144499,0.0210235191382,0.141556980295,0.0292699477692,0.226244651066,0.0768871455526,0.124904927158
0.0928330298602,0.127435455479,0.000749988638304,0.0617165065614,0.205934218747,0.344141357638,0.094428566752,0.0727608763251
0.064231211392,0.206143767714,0.0012981371408,0.198854472872,0.0604834678184,0.0808355046026,0.238968862619,0.149184575841
0.232237524563,0.171295952999,0.00313314190279,0.138744375472,0.0485050151277,0.172946410179,0.117230127167,0.115907452589
0.0970664634095,0.0490208211849,0.000758399866075,0.158463984217,0.0203031462862,0.145128199074,0.1201165963,0.409142389663
0.197207346074,0.122223689232,0.00242341661948,0.0795709547864,0.096191532538,0.265906802172,0.0761492142765,0.160327044302
0.0239989789021,0.0383653578133,0.773738353753,0.0628597006079,0.0359818722415,0.0245757703807,0.0292234833134,0.011256482988
0.131008767215,0.102160527603,0.000351391718615,0.103033988255,0.0366466212703,0.238227506695,0.0521939081996,0.336377289044
0.313675555246,0.192143971584,0.000178312786919,0.0766283646353,0.0341080639569,0.19671988324,0.0470939416987,0.139451906852
0.390875075573,0.149811361599,0.0150445483942,0.118996235592,0.0554113263837,0.0702984013381,0.133032610272,0.0665304408473
0.221941898206,0.301716898605,0.000240466590441,0.0599731252925,0.085896626005,0.138664993246,0.069221946986,0.122344045069
0.0768842581159,0.0917494641632,0.00578624734169,0.203130145883,0.0401646775335,0.172061524455,0.219411805893,0.190811876615
0.219855203397,0.251268505263,0.0,0.0422270871706,0.209948533612,0.113551500473,0.0624924421472,0.100656727937
0.116219103964,0.0834090505756,0.0133331661702,0.260175758627,0.141063363056,0.0945049162261,0.155391903464,0.135902737917
0.255275636996,0.13863436613,0.00501805286897,0.1168490639,0.0904552309495,0.185363860759,0.114797209256,0.0936065791407
0.137053285993,0.124803759154,0.00905810757525,0.12718778618,0.114642444611,0.238186408315,0.121508483741,0.127559724431
0.104895082043,0.226866917889,0.000200471686578,0.127643424667,0.033683600557,0.0616554580651,0.229884630266,0.215170414828
0.0752339127162,0.220935848544,0.00127465712977,0.159619841664,0.0698168556702,0.160404820932,0.154425944999,0.158288118345
0.0834155046674,0.215429655559,0.000219746195234,0.170924419029,0.0667910965718,0.0539356838877,0.226465603079,0.182818291012
0.113243715131,0.181042509865,0.0986127267526,0.237856861333,0.0606139596788,0.0611275263101,0.135260841294,0.112241859635
0.0836425533644,0.0818549402721,0.30551648743,0.164444233389,0.0593415390548,0.0788995865413,0.108430751449,0.117869908499
0.142340456924,0.10245420993,0.03738613569,0.246292703216,0.0205145295364,0.140499441102,0.230599656883,0.0799128667186
0.0158510597496,0.334297667465,0.0368430445122,0.0387122709902,0.551408204857,0.00592611183051,0.00628535356671,0.0106762870287
0.0982205431094,0.159309178276,0.000399910979307,0.166624491614,0.0504364612996,0.0668319370736,0.226450605591,0.231726872058
0.188903839,0.101819963093,0.000848625275515,0.263263209688,0.021653854522,0.0517900747168,0.253318546474,0.118401887231
0.109111968534,0.0871159409867,0.00210859020303,0.121043505555,0.096868591285,0.233383636729,0.0981997119723,0.252168054736
0.304489556958,0.196969033615,0.012487260719,0.128382466441,0.0727336304517,0.0726159799683,0.125449905915,0.0868721659325
0.0972157133232,0.171262809595,0.000395693376642,0.131040818009,0.0901686811587,0.114309855135,0.176659787866,0.218946641536
0.101270435459,0.213439943667,0.000566809067731,0.128442480331,0.0360746924946,0.0712842955266,0.217210767316,0.231710576138
0.127566570287,0.192130278643,0.000116402866029,0.0752483259152,0.203728445661,0.0663090825595,0.11917483991,0.215726054158
0.112107799324,0.10029434034,0.00395653567902,0.427574585904,0.0186658667264,0.0753491230545,0.150641309089,0.111410439882
0.0657657066728,0.239088124074,0.000404333546382,0.157807731858,0.0790600167012,0.114121508103,0.183481267682,0.160271311362
0.226737711269,0.0519425332623,0.0036308955455,0.258127871706,0.0163122732905,0.0584400246244,0.257028555814,0.127780134489
0.0530414816617,0.189144256015,0.266273762376,0.243370613017,0.094073976404,0.0653224183705,0.0586001593916,0.0301733327634
0.130916543587,0.0963063044837,4.6114482467e-05,0.162380014568,0.0180709871833,0.0574993268287,0.149090508137,0.38569020073
0.349998977532,0.0770966798993,7.37374152783e-05,0.138693046622,0.0171629783767,0.00731827357182,0.0584078596781,0.351248446905
0.119638653659,0.0533085992671,0.00173899393857,0.467205488113,0.0126345847292,0.0220077318122,0.225818695539,0.0976472529417
0.1053434975,0.197203486256,0.000173671816329,0.244992056688,0.0498814264466,0.0550975831584,0.220296786064,0.127011492071
0.208273122865,0.0905259613379,0.000272042618592,0.241096759808,0.0245762105329,0.0304687900371,0.333671532388,0.0711155804124
0.088951456397,0.266940999745,0.000124294830583,0.0662862213126,0.270222310371,0.0853092475396,0.12624261076,0.0959228590437
0.192569889425,0.13046499471,0.00466291666612,0.131857107785,0.0475127995161,0.210432210029,0.0668979631309,0.215602118738
0.072695000721,0.147776256528,0.0133453761562,0.203114687083,0.0300608699344,0.252352159686,0.156981233998,0.123674415893
0.144328932466,0.255821399153,0.0,0.0591372404183,0.166011362209,0.176458865768,0.0776818583215,0.120560341663
0.0702166427382,0.127164952115,0.00431112005444,0.262854178763,0.036545619534,0.077737009206,0.25331722181,0.167853255779
0.0880747335732,0.0473511843663,0.000123300012498,0.0441765407768,0.0196507064566,0.603755898983,0.0295821606725,0.167285475159
0.112136376184,0.227948223481,0.00396803624367,0.162350892799,0.0688025673887,0.109805315334,0.174638191372,0.140350397198
0.0735408986347,0.229582780449,0.000488144866337,0.162365199585,0.0891668495037,0.0751102920129,0.205282503621,0.164463331328
0.0915149267924,0.0810301292185,0.0165469291978,0.26477231493,0.0221572101332,0.119364463534,0.224325271441,0.180288754754
0.167874548038,0.26586911702,0.119709611927,0.0979444594381,0.222760166418,0.0266299839641,0.0496048820927,0.0496072311024
0.0966079429013,0.0677741810626,0.006893645283,0.281156163234,0.0562467518064,0.0853006845546,0.206131703656,0.199888927502
0.0493459710741,0.20068150048,0.0131702947566,0.27853628794,0.0459976844676,0.0877544258486,0.239157832655,0.0853560027782
0.118859966643,0.201209217805,3.58965227595e-05,0.17137576764,0.0693194375282,0.0654050478762,0.241734514155,0.13206015183
0.180459879957,0.0962876779081,0.000264112016211,0.459388222745,0.00956570539996,0.0450033351209,0.101869152372,0.10716191448
0.0890979770935,0.113584666336,0.000206966576063,0.289475907655,0.0179933311583,0.0540974909818,0.283552509129,0.15199115107
0.111944947369,0.148607935001,0.0033076873251,0.177847239511,0.113210821107,0.112178459922,0.219971640576,0.112931269189
0.248514246609,0.139476081793,0.0,0.164425732149,0.0322038765866,0.144049520346,0.0714916188985,0.199838923617
0.0859047981348,0.156408007101,0.000389237248266,0.112955995141,0.128699412084,0.208960593767,0.138678421079,0.168003535445
0.156737379059,0.170475971443,0.0257359442481,0.165635256923,0.0749437713297,0.0725491182263,0.276901987118,0.0570205716529
0.0864498755383,0.0930763052485,0.131129762639,0.155143537072,0.172354558179,0.137009470977,0.186822598178,0.0380138921682
0.18223833221,0.0562823351316,0.0832829386248,0.175463034291,0.289923586725,0.0378922945046,0.141404417389,0.0335130611244
0.17182402777,0.17471166776,0.000291972778607,0.0884403451733,0.0863842945861,0.196771334748,0.0906802872109,0.190896069973
0.201884057235,0.113601317569,0.0118933847671,0.180075318863,0.0405490181584,0.202527864233,0.148757978853,0.100711060321
0.0635330438394,0.0692021574799,0.00495698577155,0.523808731437,0.0164629780832,0.0143394997398,0.24020543665,0.0674911669988
0.132963314849,0.130142008763,0.0637667892892,0.168274878294,0.134695082493,0.163712995089,0.0909167044186,0.115528226804
0.102849532288,0.154807783315,0.187391370147,0.196679088676,0.100064266664,0.0751223772941,0.111829808191,0.0712557734257
0.10536136084,0.155681958115,0.00349829937051,0.2572766682,0.029129892615,0.0624884038239,0.262063228424,0.124500188612
0.102866356126,0.118253328974,0.000275113705838,0.273889447007,0.0380577790664,0.0474325914503,0.277107161504,0.142118222167
0.0792713135064,0.20141021883,0.000323478519722,0.186333198859,0.0509076698284,0.0556678744934,0.249946505656,0.176139740307
0.0691249872749,0.304607467307,0.0102974096311,0.174795046735,0.0379153089267,0.0811546322259,0.184401585123,0.137703562777
0.0881870416719,0.189234806376,0.000380145008587,0.118959432135,0.0570546028558,0.101209825563,0.189832183135,0.255141963254
0.239577649415,0.259662476936,6.24284500095e-05,0.110653052756,0.0219291770741,0.0332596958131,0.107608418156,0.227247101399
