Action,Comedy,Documentary,Drama,Family,Horror,Romance,Thriller
0.100326638796,0.234717771697,0.00601258474715,0.0738089487192,0.0563210682551,0.260925695481,0.116490108671,0.151397183634
0.082263747925,0.209149427036,0.0232679338709,0.265569973361,0.0533412521684,0.0385895129821,0.204727754963,0.123090397693
0.0811405427157,0.0939992242143,0.00157299598245,0.474126286794,0.0381392275044,0.00966909048269,0.258519174633,0.0428334576741
0.0976275781101,0.0533176100406,0.000538400711567,0.441738048195,0.0121630338328,0.023968376511,0.223232681625,0.147414270974
0.0531966491904,0.0483922999733,0.626499342195,0.0437302649982,0.130118673086,0.041244284293,0.0280986398958,0.0287198463684
0.137650123459,0.123893389836,0.267577509414,0.0998143644893,0.0480028522688,0.158681642544,0.0877702756678,0.0766098423212
0.301454140021,0.063147790247,0.0121489196447,0.194652981339,0.108452211846,0.044781688951,0.0813324994423,0.194029768509
0.235847525661,0.191434379206,0.0268664357037,0.105264866327,0.04773463443,0.0773830727482,0.247376941144,0.0680921447799
0.0847457931012,0.251712641972,0.0,0.0734677171994,0.180033156049,0.0648254418823,0.137691178941,0.207524070855
0.277382494767,0.127629223308,0.0420278171356,0.151559865997,0.0294808928232,0.0738179033509,0.221574039417,0.0765277632014
0.0733742275162,0.114526701177,0.146673118918,0.0249177221942,0.5772426476,0.0282080571795,0.0168202265517,0.0182372988638
0.452759685265,0.0244199574048,0.0061169009338,0.168255325698,0.0380053303168,0.0115567407628,0.0556138950528,0.243272164565
0.0890725600824,0.0756330159162,0.00166424738893,0.31195925449,0.014493415169,0.0509905154544,0.30762450415,0.148562487349
0.113306365383,0.193603844304,0.00552645135702,0.0856287621549,0.0694175189442,0.226017580317,0.0617137143663,0.244785763173
0.130871691414,0.178514562177,0.0151408125868,0.0646827853371,0.0404721593471,0.346155306622,0.067129430924,0.157033251592
0.139304026055,0.233479791513,0.000481543230211,0.120881193312,0.122142043646,0.155611857721,0.062035049079,0.166064495444
0.165590147015,0.076724166251,0.00255961382454,0.0765161426259,0.035450275036,0.382635457031,0.0895653886719,0.170958809544
0.0294703136418,0.0291838624181,0.78834771772,0.0263833957014,0.057361173969,0.034028732709,0.0159470661688,0.019277737672
0.571012756451,0.0405971995431,0.00568209090041,0.0490924956411,0.194981894624,0.00650252533078,0.0434789951856,0.0886520423235
0.0975151994362,0.208575056511,0.0551232735722,0.16194792094,0.123071107742,0.0773874675882,0.153577387573,0.122802586637
0.203244294296,0.21683895386,0.00100006640541,0.0637764288516,0.091738878965,0.18323182513,0.0676144893944,0.172555063098
0.0591820987462,0.0872866996617,0.14251034616,0.0252679013932,0.643397030876,0.012401253418,0.0212048222038,0.0087498475409
0.113195106638,0.283045793305,0.0,0.104416563603,0.0237150291558,0.0834254915017,0.100263318018,0.291938697779
0.0912964952707,0.128711584298,0.00133076072647,0.106834364244,0.0717399030878,0.223014639469,0.114361807665,0.262710445239
0.0781372899031,0.0935243109267,0.333598444904,0.174603047969,0.0365767652598,0.073136044919,0.132267739815,0.0781563563033
0.0526759503669,0.101222203659,0.069211620138,0.227662668941,0.0352357755564,0.186037163351,0.148895338942,0.179059279045
0.123831690852,0.0542628624034,0.0712402948808,0.0503416973946,0.579274906358,0.0347203597329,0.0481626750593,0.0381655133193
0.122596334077,0.111002698608,0.000443239198882,0.0943430940109,0.113478266482,0.20596082276,0.106190105631,0.245985439232
0.126766999985,0.222770375941,0.00122041603804,0.107839903099,0.0386764722008,0.209238468264,0.0915898987472,0.201897465724
0.149477473197,0.0753908381824,0.000809366166784,0.314734823445,0.0204553939109,0.0317885860854,0.208995394814,0.198348124199
0.0836510279885,0.11724764263,0.0107924771047,0.220567257599,0.0338934499696,0.103747098865,0.202486590045,0.227614455799
0.167455473559,0.0786298358171,0.00945564129082,0.292189470458,0.011345356479,0.0508474952728,0.294748186968,0.0953285401551
0.161611637674,0.118701692648,0.169429661662,0.122637027883,0.0845031559456,0.148613898503,0.104664606829,0.0898383188573
0.0806839156016,0.3424141449,0.00251054412993,0.148759625938,0.0849926932482,0.0663102740093,0.179893317885,0.0944354842887
0.0335236297058,0.0753661692536,0.0109218144357,0.514108389442,0.0229741455494,0.0190058584274,0.261393391217,0.0627066019685
0.192671634743,0.178075555812,0.0764137351808,0.0845750627139,0.0973581908883,0.167337164241,0.0766932153384,0.126875441082
0.159241616395,0.0994663877148,0.00261270837533,0.0586069881222,0.232011595174,0.23476349524,0.0568578332784,0.1564393757
0.474036563188,0.0162755573782,0.0061169009338,0.141927611838,0.0180189655078,0.00392276343212,0.0537358132699,0.285965824452
0.0898943628126,0.134375498907,0.0,0.107067712303,0.0266062086187,0.194089351954,0.148713762088,0.299253103317
0.117579974638,0.156220485175,0.00272426680208,0.107915773745,0.0660315144593,0.261380082472,0.124639155129,0.16350874758
0.0917299072169,0.287648349745,0.00145239102856,0.0872681032039,0.0801782948183,0.16780407377,0.119733070755,0.164185809462
0.119687988165,0.0461700340684,0.0177980658491,0.0309449738799,0.654953551208,0.056146857833,0.0401603907271,0.0341381382695
0.0846198640141,0.0750465917969,0.0175426161276,0.0177253771145,0.73305537049,0.0389079032138,0.0163259102739,0.0167763669693
